news_uid,team,date,score,score_norm,is_relevant,reason
558b7352eafd,Konyaspor,2026-01-26,0,0.0,False,"The article is about the current manager's statement, not a change in management."
c33fd9add619,Alanyaspor,2026-01-27,0,0.0,True,"The article mentions a player's transfer situation, but the manager's statement does not indicate any expectation of a change in the coaching staff."
d322dd83db53,Besiktas,2026-01-27,3,0.75,True,"The article contains criticism from Nihat Kahveci towards the current coach Sergen Yalçın, indicating that protests or criticism are rising."
a7d13f367e50,Buyuksehyr,2026-01-27,3,0.75,True,"The article suggests that Çağdaş Atan might be removed from his position, as it questions whether he will be fired."
c86261f4ff51,Eyupspor,2026-01-27,3,0.75,True,"Criticism from Nihat Kahveci towards Sergen Yalçın, who is close to being told to resign."
9c1dca692577,Kayserispor,2026-01-27,4,1.0,True,Confirmed resignation at night.
e27a669eeb8f,Konyaspor,2026-01-27,4,1.0,True,"The team management has announced the decision regarding the head coach, indicating a confirmed firing or resignation."
8c52ed75d15f,Besiktas,2026-01-28,4,1.0,True,Confirmed departure rumour with 'istifa etti' meaning 'resigned'
29ca87c55dff,Fenerbahce,2026-01-28,0,0.0,False,"The article is about the current manager's statement, not a change in management."
10398f80deed,Galatasaray,2026-01-28,0,0.0,False,"The article is about the current manager's statement, not a change in management."
6472f436d85b,Galatasaray,2026-01-28,0,0.0,False,"The article is about Okan Buruk's message, indicating no manager change is expected."
3c5f87e64e8b,Kayserispor,2026-01-28,4,1.0,True,The article mentions a commentator from Kayserispor giving a flash statement and providing a date for Djalovic's departure.
bc067f289469,Kayserispor,2026-01-28,3,0.75,True,Protests/named replacement (sportif direktör Türkmen’in istifası)
0cc0824ce065,Kayserispor,2026-01-28,3,0.75,True,Protests/named replacement implied by 'ortak kanaat doğrultusunda görevden ayrılma talebi kabul edilmemiştir'
40be484ba41a,Kocaelispor,2026-01-28,0,0.0,True,"The article is about a statement from the coach, but there's no indication of a change in management."
1f2b834c8936,Rizespor,2026-01-28,0,0.0,False,"The article is about a transfer statement from the current coach, not a potential change in management."
6f7137492496,Rizespor,2026-01-28,0,0.0,False,The article is about transfer plans and does not mention a manager change.
5c07cdc3f801,Samsunspor,2026-01-28,3,0.75,True,"The article discusses departure rumors of Thomas Reis, with the headline asking if he is leaving, indicating strong speculation about his future."
0c552e4ac38a,Besiktas,2026-01-29,4,1.0,True,"The article mentions a shocking resignation response from the Beşiktaş president, indicating a confirmed firing or resignation."
c9777551f8ac,Besiktas,2026-01-29,4,1.0,True,"The article mentions a shocking resignation response from the Beşiktaş president, indicating a confirmed firing or resignation."
989cf40ec056,Besiktas,2026-01-29,4,1.0,True,"The article mentions a reaction from the club president following a resignation, indicating a strong signal of a manager change."
edccb7aa67f0,Galatasaray,2026-01-29,2,0.5,True,"The manager is making a statement that implies criticism, but there's no clear indication of a departure."
0dde2aa6aeec,Fenerbahce,2026-01-30,2,0.5,True,"The manager is criticizing his team's performance, indicating a moderate level of dissatisfaction."
486e9eef9739,Fenerbahce,2026-01-30,3,0.75,True,"Departure of Kante could lead to his resignation, indicating strong criticism and potential protests."
f0ef6db896b8,Genclerbirligi,2026-01-30,0,0.0,False,"The article is about Genclerbirligi, not Trabzonspor, and mentions a player being loaned to the team, not a manager change."
b72b1a3c7069,Kasimpasa,2026-01-30,2,0.5,True,"The article mentions Emre Belözoğlu, a former player and current assistant coach, criticizing the team's problems, indicating moderate criticism towards the current management."
4f4c32c68c64,Kasimpasa,2026-01-30,3,0.75,True,"The article mentions a resignation signal from Emre Belözoğlu, indicating strong criticism and potential protests."
67f4883e52a8,Kasimpasa,2026-01-30,4,1.0,True,The article contains a statement from Emre Belözoğlu announcing his intention to leave if he doesn't see a change in the team's situation.
66496ec3b3bc,Rizespor,2026-01-30,0,0.0,False,"The article headline does not indicate any manager change or criticism, it's an interview with the current manager Recep Uçar."
40e4597ee6bb,Trabzonspor,2026-01-30,2,0.5,True,"The article criticizes the current manager, Fatih Tekke, implying that he should have done better in recent matches."
109ea9b7fe21,Alanyaspor,2026-01-31,3,0.75,True,"The article mentions 'İstifa' (resignation) sounds after a fan protest, indicating a strong signal of a potential manager change."
4987fe90e54d,Alanyaspor,2026-01-31,3,0.75,True,Protests were shown towards Pereira after the Eyüpspor match.
f47bcb5a6e1b,Alanyaspor,2026-01-31,4,1.0,True,The team lost and the fans demanded the manager's resignation.
4919e76cdbe0,Antalyaspor,2026-01-31,4,1.0,True,"The manager, Sami Uğurlu, was dismissed after intense protests."
aab446227603,Besiktas,2026-01-31,3,0.75,True,Protests/named replacement from Beşiktaş fans calling for the management to resign.
caf18226fe26,Besiktas,2026-01-31,0,0.0,True,"The article is about Konyaspor's coach, not Besiktas, and the coach is denying rumors of resignation."
628d1f0682a3,Besiktas,2026-01-31,4,1.0,True,"Protests against the management, with a call for resignation."
6487f449dbff,Goztep,2026-01-31,0,0.0,True,"The article headline suggests that the manager has denied resignation, indicating no signal of a change."
8ba2a9ade9b7,Goztep,2026-01-31,0,0.0,False,The manager stated he has no intention to leave and is focused on the next match.
90c99a31dec7,Goztep,2026-01-31,0,0.0,True,"The article is about the coach of Konyaspor, not Goztep, and the coach is denying rumors of resignation."
b60bbcbd9797,Goztep,2026-01-31,3,0.75,True,"The manager responded to resignation rumors, indicating he has no intention to quit, but the tone suggests a strong possibility of a change in the near future."
42cd907bc637,Karagumruk,2026-01-31,2,0.5,True,The manager is being criticized for the team's performance.
02a4b761b587,Kocaelispor,2026-01-31,0,0.0,True,new appointment article
a3552f3512bf,Kocaelispor,2026-01-31,3,0.75,True,Protests/named replacement implied by 'ilk' peşinde' which means 'in pursuit of the first'
da98a31c1369,Kocaelispor,2026-01-31,0,0.0,False,The article does not mention a manager change or a new appointment for Kocaelispor.
7479634eabac,Konyaspor,2026-01-31,1,0.25,True,Departure rumour/reversed indicated by 'Teknik Direktör Aranıyor' (looking for a new coach)
10fa383aa560,Konyaspor,2026-01-31,3,0.75,True,"The article asks if Çağdaş Atan will leave Konyaspor, implying there are protests or criticism that led to the question."
3bec8e0a0dd2,Samsunspor,2026-01-31,3,0.75,True,"The article suggests that Emre Belözoğlu has sent an istifa sinyali (resignation signal), indicating a strong expectation of a change in management."
250fcf84b755,Alanyaspor,2026-02-01,3,0.75,True,istifa sesleri yükseldi (resignation sounds rose)
87932cf50cf0,Alanyaspor,2026-02-01,4,1.0,True,"The article mentions a response to resignation protests, indicating a strong signal that the manager is indeed leaving."
d46c49975f1f,Alanyaspor,2026-02-01,4,1.0,True,"The article invites the coach to resignation, indicating a strong expectation of a manager change."
584cfd9359bb,Alanyaspor,2026-02-01,4,1.0,True,"The article headline mentions a big shock for Alanyaspor's coach, indicating a confirmed firing or resignation."
357b9ba292c2,Besiktas,2026-02-01,4,1.0,True,"The fans are protesting and demanding the resignation of the coach, with no mention of a replacement."
f582fb30e3a0,Genclerbirligi,2026-02-01,0,0.0,False,"The article is about the team's performance and the coach's statement, there is no indication of a manager change."
8985a5343c17,Karagumruk,2026-02-01,2,0.5,True,"The manager is criticizing his team's performance, indicating a moderate level of dissatisfaction."
5f142dd2bcc2,Kasimpasa,2026-02-01,4,1.0,True,"The article mentions the departure of Attila Szalai, the manager of Kasımpaşa, and includes allegations against him."
3f02f0de27d3,Kasimpasa,2026-02-01,4,1.0,True,"The article contains a farewell message from the previous coach, indicating a confirmed resignation."
a519248d36cc,Konyaspor,2026-02-01,3,0.75,True,"The coach got angry when asked a question, indicating strong criticism and possibly protests."
3e2f60908732,Konyaspor,2026-02-01,0,0.0,False,"The article is about the current manager's statement, not a change in management."
916c11fc8ea0,Konyaspor,2026-02-01,0,0.0,False,new coach profile
8c99406970e0,Konyaspor,2026-02-01,3,0.75,True,"The coach, Çağdaş Atan, was reported to have yelled at a journalist, indicating a strong reaction and potential tension within the team."
659aeb3d4847,Konyaspor,2026-02-01,4,1.0,True,"The team manager, Çağdaş Atan, has announced his resignation after the team broke a record for most consecutive losses."
06d878374094,Besiktas,2026-02-02,4,1.0,True,"The article mentions a resignation statement from Çağdaş Atan, indicating a confirmed firing."
1ff6297f3308,Kayserispor,2026-02-02,4,1.0,True,"The article headline 'Kayserispor'da Flaş Ayrılık - Son Dakika' translates to 'Flash Departure at Kayserispor - Latest News', indicating a confirmed firing or resignation."
19dfa8aa1fef,Kocaelispor,2026-02-02,0,0.0,False,No manager change mentioned in the article.
0e3a0671cca5,Antalyaspor,2026-02-03,2,0.5,True,"The article mentions the team's coach, Kenan Koçak, making an explanation after a 6-0 loss, indicating criticism towards the coach."
df4de1cb6560,Gaziantep,2026-02-03,0,0.0,True,new coach profile
3928382634e5,Kocaelispor,2026-02-03,2,0.5,True,"The article mentions criticism from the coach, Selçuk İnan, but does not indicate any immediate managerial change."
774fdf57cf3f,Buyuksehyr,2026-02-04,0,0.0,False,"The article is about the team's goals and the coach's statement, there is no indication of a manager change."
644422a796ff,Buyuksehyr,2026-02-04,4,1.0,True,The article explicitly states that the separation has been officially announced.
9b1559fe0ae2,Buyuksehyr,2026-02-04,4,1.0,True,"The article mentions a last-minute decision regarding Çağdaş Atan's position at Konyaspor, suggesting a confirmed firing or resignation."
5c5d91dbc6fc,Fenerbahce,2026-02-04,0,0.0,False,"The article is an appreciation of the current manager, indicating no signal of a change."
955fb763f3c7,Galatasaray,2026-02-04,4,1.0,True,"Confirmed firing/resignation NOW, as indicated by the headline 'Galatasaray'da ayrılık!' which translates to 'Departure!'"
e557228c99e5,Gaziantep,2026-02-04,3,0.75,True,"Many teams are after Burak Yılmaz, suggesting that his departure from Gaziantep FK is likely."
e54771812f83,Karagumruk,2026-02-04,2,0.5,True,"The coach is expressing dissatisfaction with the team's performance, indicating criticism."
cdf9368ddd36,Konyaspor,2026-02-04,4,1.0,True,Confirmed firing/resignation of Çağdaş Atan and appointment of İlhan Palut as his replacement.
a9184b69827b,Konyaspor,2026-02-04,4,1.0,True,Confirmed firing/resignation of Çağdaş Atan as Konyaspor manager.
525326251da9,Konyaspor,2026-02-04,4,1.0,True,The article explicitly states that the team has parted ways with their previous coach and a new one is taking over.
cfcbb397b6c4,Konyaspor,2026-02-04,4,1.0,True,"The article states that Çağdaş Atan's era has ended, indicating a confirmed firing or resignation."
bae6f8002f59,Konyaspor,2026-02-04,4,1.0,True,"Confirmed firing/resignation of Çağdaş Atan, and İlhan Palut is taking over."
080d9316b069,Konyaspor,2026-02-04,4,1.0,True,"The article states that Konyaspor parted ways with Çağdaş Atan, indicating a confirmed firing."
3519b17ea55b,Konyaspor,2026-02-04,4,1.0,True,The article explicitly states that Çağdaş Atan's era has ended and Konyaspor has officially announced it.
ad458e03ff91,Konyaspor,2026-02-04,3,0.75,True,Protests/named replacement indicated by 'yol ayrımı kapıda' which means 'crossroads' or 'turning point'
f350efafa267,Konyaspor,2026-02-04,4,1.0,True,Konyaspor confirmed the departure of Çağdaş Atan.
93b4d5c66e54,Konyaspor,2026-02-04,4,1.0,True,Confirmed departure of Çağdaş Atan from Konyaspor.
24b0420c64ba,Konyaspor,2026-02-04,4,1.0,True,Confirmed firing/resignation as the article mentions a surprise departure and a new era starting for Konyaspor.
0386272c332e,Konyaspor,2026-02-04,4,1.0,True,"Confirmed firing/resignation of Olaigbe, and a departure from Trabzonspor."
bb7725aa2d86,Konyaspor,2026-02-04,4,1.0,True,The article explicitly states that Çağdaş Atan's tenure has ended.
6d498e21657c,Konyaspor,2026-02-04,4,1.0,True,"Konyaspor has confirmed its separation from Çağdaş Atan, indicating a confirmed firing."
2fcec92cda8a,Konyaspor,2026-02-04,4,1.0,True,The manager was fired from the team 89 days after leaving.
e28fbf8269cc,Konyaspor,2026-02-04,4,1.0,True,"The article states that Çağdaş Atan's era has ended, indicating a confirmed firing or resignation."
23e9afb4f676,Trabzonspor,2026-02-04,0,0.0,False,No manager change mentioned or implied.
5d4123e2e6ea,Trabzonspor,2026-02-04,0,0.0,False,"The article is about a transfer confession from the current manager, not a change in management."
061e8e511293,Antalyaspor,2026-02-05,0,0.0,True,"The article does not mention a manager change, but rather a disciplinary action against a player."
623038d98aca,Galatasaray,2026-02-05,2,0.5,True,"The manager is criticizing the team's transfer policy, indicating some level of dissatisfaction."
352d78dedf65,Galatasaray,2026-02-05,0,0.0,False,"The article is about the current coach's statement, not a potential change."
831f26682696,Galatasaray,2026-02-05,0,0.0,False,No manager change mentioned or implied.
